trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1020,False,"{'a': 0.001, 'e': 0.5233659512516495}",20,12,3.2395503117924496,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.001, 'e': 0.5225135816887643}",25,18,9.316751893408059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.001, 'e': 0.521660689612341}",25,14,14.14434348860525,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.001, 'e': 0.5208072758752714}",20,13,-10.965485259006062,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1024,False,"{'a': 0.001, 'e': 0.5199533413309696}",30,10,-33.728095635824886,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
1025,False,"{'a': 0.001, 'e': 0.5190988868333698}",20,6,-10.705310254659361,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1026,False,"{'a': 0.001, 'e': 0.5182439132369261}",20,0,5.630987646253322,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1027,False,"{'a': 0.001, 'e': 0.5173884213966127}",20,2,-61.32755282019799,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
1028,False,"{'a': 0.001, 'e': 0.5165324121679207}",20,15,-2.1248063448534866,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1029,False,"{'a': 0.001, 'e': 0.5156758864068598}",30,8,-26.71159461338118,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 0}",1
1030,False,"{'a': 0.001, 'e': 0.5148188449699553}",20,14,10.000788625153138,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.001, 'e': 0.513961288714249}",20,6,-8.77132703355141,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1032,False,"{'a': 0.001, 'e': 0.5131032184972965}",25,6,-96.18557088801293,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
1033,False,"{'a': 0.001, 'e': 0.5122446351771685}",25,0,-13.406319814550328,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1034,False,"{'a': 0.001, 'e': 0.5113855396124478}",30,12,-93.34968803657178,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 2}",1
1035,False,"{'a': 0.001, 'e': 0.5105259326622302}",25,3,-108.89576717433374,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 2}",1
1036,False,"{'a': 0.001, 'e': 0.5096658151861225}",20,0,-147.3847978613355,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",1
1037,False,"{'a': 0.001, 'e': 0.5088051880442421}",20,3,-16.88179331113728,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1038,False,"{'a': 0.001, 'e': 0.507944052097216}",20,0,-30.526019205582557,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1039,False,"{'a': 0.001, 'e': 0.5070824082061802}",20,0,-61.059255752050376,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1040,False,"{'a': 0.001, 'e': 0.5062202572327784}",20,2,11.732640772198291,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1041,False,"{'a': 0.001, 'e': 0.5053576000391616}",25,1,12.96157140001136,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1042,False,"{'a': 0.001, 'e': 0.5044944374879867}",25,0,-179.00846845963625,"{0: 14, 1: 4, 2: 2, 3: 2, 4: 3}",0
1043,False,"{'a': 0.001, 'e': 0.5036307704424167}",20,8,9.19831902625959,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1044,False,"{'a': 0.001, 'e': 0.5027665997661179}",20,0,-37.02559058299301,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1045,False,"{'a': 0.001, 'e': 0.5019019263232615}",30,13,-19.278104399524494,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
1046,False,"{'a': 0.001, 'e': 0.5010367509785203}",20,8,-50.782861511595506,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
1047,False,"{'a': 0.001, 'e': 0.5001710745970701}",30,10,-68.34140123287628,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
1048,False,"{'a': 0.001, 'e': 0.49930489804458683}",25,15,-8.46887606375003,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1049,False,"{'a': 0.001, 'e': 0.4984382221872473}",25,0,-6.658920406896728,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1050,False,"{'a': 0.001, 'e': 0.49757104789172696}",20,7,-50.42040968142028,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1051,False,"{'a': 0.001, 'e': 0.49670337602520037}",20,0,-37.87180094135042,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1052,False,"{'a': 0.001, 'e': 0.49583520745533893}",30,0,-32.59245856616338,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
1053,False,"{'a': 0.001, 'e': 0.4949665430503115}",25,1,-85.1798726919079,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 1}",1
1054,False,"{'a': 0.001, 'e': 0.4940973836787822}",30,0,10.069756526994055,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1055,False,"{'a': 0.001, 'e': 0.4932277302099105}",20,0,-25.31295999217782,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1056,False,"{'a': 0.001, 'e': 0.4923575835133495}",20,12,-10.206638407381439,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1057,False,"{'a': 0.001, 'e': 0.49148694445924623}",20,0,-42.35635918960837,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
1058,False,"{'a': 0.001, 'e': 0.4906158139182393}",25,16,-13.680729095854856,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1059,False,"{'a': 0.001, 'e': 0.4897441927614595}",25,0,-69.93906950054246,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
1060,False,"{'a': 0.001, 'e': 0.4888720818605275}",25,15,-34.7992876328287,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1061,False,"{'a': 0.001, 'e': 0.4879994820875546}",25,11,-23.8000407385002,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1062,False,"{'a': 0.001, 'e': 0.48712639431514015}",20,0,-67.49068054294699,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1063,False,"{'a': 0.001, 'e': 0.4862528194163721}",25,0,-79.29645614115603,"{0: 17, 1: 1, 2: 4, 3: 3, 4: 0}",0
1064,False,"{'a': 0.001, 'e': 0.485378758264825}",25,3,-47.727175160472775,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
1065,False,"{'a': 0.001, 'e': 0.48450421173456026}",20,3,9.573689960326217,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1066,False,"{'a': 0.001, 'e': 0.483629180700124}",25,11,21.820935355996486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.001, 'e': 0.4827536660365475}",20,0,-88.07063374302368,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 2}",0
1068,False,"{'a': 0.001, 'e': 0.481877668619345}",25,18,-35.62701338542589,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1069,False,"{'a': 0.001, 'e': 0.48100118932451424}",20,4,-66.6206110257118,"{0: 10, 1: 3, 2: 1, 3: 1, 4: 1}",1
1070,False,"{'a': 0.001, 'e': 0.4801242290285341}",25,12,-24.261277038722515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1071,False,"{'a': 0.001, 'e': 0.47924678860836506}",30,7,-42.735394826048704,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 0}",1
1072,False,"{'a': 0.001, 'e': 0.47836886894144715}",30,20,-8.047323850431548,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1073,False,"{'a': 0.001, 'e': 0.4774904709057004}",20,8,-30.270633627056743,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1074,False,"{'a': 0.001, 'e': 0.47661159537952236}",25,4,1.6624544243847252,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
1075,False,"{'a': 0.001, 'e': 0.4757322432417888}",25,10,-25.00010115126693,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
1076,False,"{'a': 0.001, 'e': 0.47485241537185147}",20,4,-7.7893835614964,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1077,False,"{'a': 0.001, 'e': 0.4739721126495385}",20,0,-75.8605496128642,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1078,False,"{'a': 0.001, 'e': 0.47309133595515224}",20,6,-33.208948902580914,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 0}",1
1079,False,"{'a': 0.001, 'e': 0.4722100861694696}",25,6,-88.90198978233963,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 2}",1
1080,False,"{'a': 0.001, 'e': 0.47132836417373997}",20,0,-58.372904867480095,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1081,False,"{'a': 0.001, 'e': 0.47044617084968565}",25,7,-66.24027307803216,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1082,False,"{'a': 0.001, 'e': 0.46956350707949945}",25,3,-14.593972508887271,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
1083,False,"{'a': 0.001, 'e': 0.4686803737458455}",25,12,28.877912281868372,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.001, 'e': 0.4677967717318567}",20,0,-77.03423339037317,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
1085,False,"{'a': 0.001, 'e': 0.4669127019211353}",30,10,-13.050157820680534,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1086,False,"{'a': 0.001, 'e': 0.46602816519775075}",20,5,-95.11278936562961,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 2}",1
1087,False,"{'a': 0.001, 'e': 0.46514316244624}",25,0,-32.713535281970906,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
1088,False,"{'a': 0.001, 'e': 0.46425769455160537}",20,0,-14.72445609991712,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1089,False,"{'a': 0.001, 'e': 0.4633717623993151}",20,0,-3.2455713437732485,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1090,False,"{'a': 0.001, 'e': 0.4624853668753008}",25,0,-28.05923738133216,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1091,False,"{'a': 0.001, 'e': 0.4615985088659584}",20,0,-14.76440215559877,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
1092,False,"{'a': 0.001, 'e': 0.46071118925814536}",25,6,18.45394864603688,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.001, 'e': 0.4598234089391817}",20,0,-19.251044887945724,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1094,False,"{'a': 0.001, 'e': 0.4589351687968472}",20,0,25.68591235945023,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1095,False,"{'a': 0.001, 'e': 0.45804646971938234}",20,0,-54.28678522722965,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1096,False,"{'a': 0.001, 'e': 0.45715731259548575}",20,0,-35.11998992530317,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1097,False,"{'a': 0.001, 'e': 0.45626769831431485}",30,0,-43.93897808581425,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
1098,False,"{'a': 0.001, 'e': 0.45537762776548346}",20,14,9.509499164608911,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.001, 'e': 0.4544871018390625}",25,2,-3.6453235896261846,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 0}",1
1100,False,"{'a': 0.001, 'e': 0.4535961214255773}",20,4,13.392704506299795,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1101,False,"{'a': 0.001, 'e': 0.4527046874160087}",25,5,-136.09188739548904,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",1
1102,False,"{'a': 0.001, 'e': 0.4518128007017902}",20,6,-27.655119904180296,"{0: 11, 1: 1, 2: 0, 3: 2, 4: 0}",1
1103,False,"{'a': 0.001, 'e': 0.4509204621748089}",25,18,13.267139834183961,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.001, 'e': 0.45002767272740274}",30,8,8.84294014467508,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
1105,False,"{'a': 0.001, 'e': 0.4491344332523616}",20,4,-68.47233173885013,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
1106,False,"{'a': 0.001, 'e': 0.4482407446429244}",25,7,-48.49004903598593,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
1107,False,"{'a': 0.001, 'e': 0.4473466077927801}",25,5,-101.1355174823648,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",1
1108,False,"{'a': 0.001, 'e': 0.4464520235960651}",20,0,-55.897406792854,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
1109,False,"{'a': 0.001, 'e': 0.44555699294736395}",20,11,-7.679297641953862,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1110,False,"{'a': 0.001, 'e': 0.4446615167417068}",20,0,-77.54225656323872,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1111,False,"{'a': 0.001, 'e': 0.4437655958745701}",25,4,-31.30705977760442,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1112,False,"{'a': 0.001, 'e': 0.4428692312418743}",25,8,-21.762385331535356,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1113,False,"{'a': 0.001, 'e': 0.44197242373998435}",20,5,-77.82877554958004,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
1114,False,"{'a': 0.001, 'e': 0.44107517426570736}",25,14,20.59901972588035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.001, 'e': 0.440177483716293}",20,0,-86.4486116368801,"{0: 14, 1: 2, 2: 0, 3: 3, 4: 1}",0
1116,False,"{'a': 0.001, 'e': 0.43927935298943144}",25,15,-15.037459188200174,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1117,False,"{'a': 0.001, 'e': 0.4383807829832537}",20,3,-4.89964626114183,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1118,False,"{'a': 0.001, 'e': 0.4374817745963293}",25,4,-75.82367600146861,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 1}",1
1119,False,"{'a': 0.001, 'e': 0.43658232872766695}",20,13,-0.382536969723138,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.001, 'e': 0.4356824462767121}",20,0,-42.67227047058949,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1121,False,"{'a': 0.001, 'e': 0.43478212814334743}",25,17,9.019768059827861,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.001, 'e': 0.43388137522789066}",25,1,-27.755777491857096,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 0}",1
1123,False,"{'a': 0.001, 'e': 0.432980188431095}",20,2,-21.782446507543103,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
1124,False,"{'a': 0.001, 'e': 0.4320785686541468}",30,13,7.24890717595801,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1125,False,"{'a': 0.001, 'e': 0.4311765167986662}",20,9,-33.83350443563633,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1126,False,"{'a': 0.001, 'e': 0.4302740337667045}",20,15,4.32063112147776,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.001, 'e': 0.42937112046074505}",25,5,-74.96292610394494,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",1
1128,False,"{'a': 0.001, 'e': 0.42846777778370077}",25,2,-22.633296250283422,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 0}",1
1129,False,"{'a': 0.001, 'e': 0.4275640066389146}",30,15,3.8534084090396825,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1130,False,"{'a': 0.001, 'e': 0.42665980793015723}",20,11,-7.99261664741818,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1131,False,"{'a': 0.001, 'e': 0.42575518256162764}",20,8,-3.5716380737705284,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1132,False,"{'a': 0.001, 'e': 0.4248501314379508}",25,7,-16.9932325167144,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1133,False,"{'a': 0.001, 'e': 0.42394465546417814}",25,5,-16.643977651358256,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
1134,False,"{'a': 0.001, 'e': 0.42303875554578513}",25,0,-87.07831806685043,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
1135,False,"{'a': 0.001, 'e': 0.42213243258867206}",20,0,-29.578999023497094,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
1136,False,"{'a': 0.001, 'e': 0.42122568749916134}",20,0,-11.855723098791644,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1137,False,"{'a': 0.001, 'e': 0.42031852118399843}",25,6,-103.59641371371137,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 2}",1
1138,False,"{'a': 0.001, 'e': 0.41941093455034917}",25,13,-2.6461455724515934,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1139,False,"{'a': 0.001, 'e': 0.41850292850580045}",20,8,15.95827754163384,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.001, 'e': 0.41759450395835795}",25,15,-37.2567146866583,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1141,False,"{'a': 0.001, 'e': 0.4166856618164465}",20,13,12.330722708256049,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.001, 'e': 0.4157764029889078}",20,12,-39.08260866636916,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1143,False,"{'a': 0.001, 'e': 0.4148667283850009}",20,13,-41.23522498790861,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1144,False,"{'a': 0.001, 'e': 0.4139566389144}",20,11,15.401578816372332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.001, 'e': 0.4130461354871949}",20,7,-12.37649997425229,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1146,False,"{'a': 0.001, 'e': 0.4121352190138885}",25,11,-39.297082899555136,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1147,False,"{'a': 0.001, 'e': 0.41122389040539764}",25,12,-33.48907393690914,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1148,False,"{'a': 0.001, 'e': 0.4103121505730504}",25,0,19.5174371607568,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1149,False,"{'a': 0.001, 'e': 0.40940000042858704}",20,8,-79.82235580222074,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 1}",1
1150,False,"{'a': 0.001, 'e': 0.40848744088415717}",30,21,7.9604124724818695,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.001, 'e': 0.4075744728523206}",20,0,-108.93341619867608,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",1
1152,False,"{'a': 0.001, 'e': 0.40666109724604504}",25,20,10.165461865477408,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.001, 'e': 0.40574731497870625}",20,11,-6.283286535096556,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.001, 'e': 0.4048331269640863}",20,11,3.5816105386664505,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1155,False,"{'a': 0.001, 'e': 0.40391853411637296}",30,18,-40.07252172136168,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1156,False,"{'a': 0.001, 'e': 0.4030035373501593}",20,9,11.39828659389469,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1157,False,"{'a': 0.001, 'e': 0.40208813758044176}",30,11,-3.794257546076608,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
1158,False,"{'a': 0.001, 'e': 0.4011723357226203}",20,15,10.075222878272921,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.001, 'e': 0.4002561326924963}",20,0,2.400341933090877,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1160,False,"{'a': 0.001, 'e': 0.3993395294062732}",20,0,-0.9423923261427599,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1161,False,"{'a': 0.001, 'e': 0.3984225267805538}",25,11,-30.19697655807137,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
1162,False,"{'a': 0.001, 'e': 0.39750512573234104}",20,7,-8.383468033515477,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1163,False,"{'a': 0.001, 'e': 0.3965873271790354}",25,17,17.182721786613186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.001, 'e': 0.39566913203843584}",25,12,-34.02410551282326,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
1165,False,"{'a': 0.001, 'e': 0.39475054122873704}",20,12,-14.351180822756815,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1166,False,"{'a': 0.001, 'e': 0.3938315556685301}",30,13,8.883809049934998,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.001, 'e': 0.39291217627680014}",30,20,3.2364721032892376,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.001, 'e': 0.39199240397292684}",30,21,-22.436164835096786,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1169,False,"{'a': 0.001, 'e': 0.391072239676682}",25,18,12.106356406332905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.001, 'e': 0.3901516843082303}",25,0,-52.48029341328129,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
1171,False,"{'a': 0.001, 'e': 0.3892307387881266}",20,2,-10.446105424056128,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1172,False,"{'a': 0.001, 'e': 0.38830940403731673}",25,0,-42.073011065736175,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1173,False,"{'a': 0.001, 'e': 0.38738768097713494}",20,12,-11.701609288305548,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1174,False,"{'a': 0.001, 'e': 0.38646557052930475}",25,2,-29.192743814531315,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 0}",1
1175,False,"{'a': 0.001, 'e': 0.385543073615936}",25,0,-81.32370710428711,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1176,False,"{'a': 0.001, 'e': 0.38462019115952595}",20,0,-14.035655648919604,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1177,False,"{'a': 0.001, 'e': 0.3836969240829566}",25,5,26.25223598455841,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.001, 'e': 0.38277327330949534}",30,13,-76.97986066328092,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
1179,False,"{'a': 0.001, 'e': 0.38184923976279245}",20,9,14.76014624807597,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.001, 'e': 0.38092482436688185}",20,6,-43.89383640959324,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
1181,False,"{'a': 0.001, 'e': 0.3800000280461784}",25,0,11.812050391711791,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1182,False,"{'a': 0.001, 'e': 0.3790748517254788}",20,8,-6.561676914842424,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1183,False,"{'a': 0.001, 'e': 0.3781492963299588}",25,8,-3.4397519202964792,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1184,False,"{'a': 0.001, 'e': 0.37722336278517427}",20,12,5.9460250914862165,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1185,False,"{'a': 0.001, 'e': 0.37629705201705815}",25,0,-0.3071573954875786,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1186,False,"{'a': 0.001, 'e': 0.37537036495192155}",20,11,-1.9124048748648137,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1187,False,"{'a': 0.001, 'e': 0.3744433025164511}",20,6,-41.1732163241936,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1188,False,"{'a': 0.001, 'e': 0.37351586563770955}",20,7,3.5886138246966466,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1189,False,"{'a': 0.001, 'e': 0.37258805524313326}",20,11,-3.1806296694346887,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1190,False,"{'a': 0.001, 'e': 0.371659872260533}",30,12,7.531813013955243,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1191,False,"{'a': 0.001, 'e': 0.37073131761809125}",20,0,-54.31718019388623,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1192,False,"{'a': 0.001, 'e': 0.36980239224436295}",20,0,-52.45466098200043,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1193,False,"{'a': 0.001, 'e': 0.36887309706827304}",20,4,14.190016445774356,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1194,False,"{'a': 0.001, 'e': 0.367943433019117}",20,0,-62.98175678626845,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
1195,False,"{'a': 0.001, 'e': 0.3670134010265584}",25,11,-30.67926909870512,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1196,False,"{'a': 0.001, 'e': 0.36608300202062954}",30,21,9.175857910501216,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.001, 'e': 0.365152236931729}",30,15,10.023132163390613,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1198,False,"{'a': 0.001, 'e': 0.36422110669062213}",25,11,11.046934860374282,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1199,False,"{'a': 0.001, 'e': 0.36328961222843875}",25,6,-11.387946609740709,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1200,False,"{'a': 0.001, 'e': 0.3623577544766736}",25,9,14.41831951483317,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1201,False,"{'a': 0.001, 'e': 0.361425534367184}",20,2,-4.1181740843810495,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
